Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.0012208613738230888,0.024181252087142863,112.0,0.060948757371193096,0.011521115978598291,2627.0,289.63844473049915,197.9645473035721,335.584255122566,1.0,2459.941
2.0,0.0012208613738230888,0.024181252087142863,112.0,0.060948757371193096,0.011521115978598291,2627.0,289.63844473049915,197.9645473035721,335.584255122566,1.0,5795.424
3.0,0.0012208613738230888,0.024181252087142863,112.0,0.060948757371193096,0.011521115978598291,2627.0,289.63844473049915,197.9645473035721,335.584255122566,1.0,9408.561
4.0,0.0012208613738230888,0.024181252087142863,112.0,0.060948757371193096,0.011521115978598291,2627.0,289.63844473049915,197.9645473035721,335.584255122566,1.0,12713.276
5.0,0.0012208613738230888,0.024181252087142863,112.0,0.060948757371193096,0.011521115978598291,2627.0,289.63844473049915,197.9645473035721,335.584255122566,1.0,16740.501
6.0,0.0011726568744017576,0.023485774364481966,119.0,0.055454401265933484,0.01048252033454117,2505.0,294.3038533848885,189.9653880641215,342.4235198844515,1.0,22902.534
7.0,0.0011726568744017576,0.023485774364481966,119.0,0.055454401265933484,0.01048252033454117,2505.0,294.3038533848885,189.9653880641215,342.4235198844515,1.0,28381.202
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
